2022-07-13 13:46:22 INFO     Starting to create database tables
2022-07-13 13:46:22 INFO     Finished creating database tables
2022-07-14 17:44:18 INFO     row:  {'city': 'Kirkintilloch', 'county': 'Dunbartonshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Kirkwall', 'county': 'Orkney', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Kirriemuir', 'county': 'Angus', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Lanark', 'county': 'Lanarkshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Langholm', 'county': 'Dumfriesshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Larne', 'county': 'Antrim', 'country': 'Northern Ireland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Lerwick', 'county': 'Shetland', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Leven', 'county': 'Fife', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Linlithgow', 'county': 'West Lothian', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Lisburn', 'county': 'Antrim', 'country': 'Northern Ireland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Lockerbie', 'county': 'Dumfriesshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Londonderry', 'county': 'Londonderry', 'country': 'Northern Ireland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Lurgan', 'county': 'Armagh', 'country': 'Northern Ireland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Milngavie', 'county': 'Dunbartonshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Montrose', 'county': 'Angus', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Motherwell', 'county': 'Lanarkshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Musselburgh', 'county': 'East Lothian', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Nairn', 'county': 'Nairn', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Newry', 'county': 'Down', 'country': 'Northern Ireland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Newton Stewart', 'county': 'Wigtownshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Newtownards', 'county': 'Down', 'country': 'Northern Ireland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Oban', 'county': 'Argyll', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Omagh', 'county': 'Tyrone', 'country': 'Northern Ireland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Paisley', 'county': 'Renfrewshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Peebles', 'county': 'Peeblesshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Perth', 'county': 'Perthshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Peterhead', 'county': 'Aberdeenshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Port Glasgow', 'county': 'Renfrewshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Portadown', 'county': 'Armagh', 'country': 'Northern Ireland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Portsoy', 'county': 'Aberdeenshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Rothesay', 'county': 'Buteshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Selkirk', 'county': 'Selkirkshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'St Andrews', 'county': 'Fife', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Stirling', 'county': 'Stirlingshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Stonehaven', 'county': 'Kincardineshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Stornoway', 'county': 'Ross and Cromarty', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Strabane', 'county': 'Tyrone', 'country': 'Northern Ireland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Stranraer', 'county': 'Wigtownshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Thurso', 'county': 'Caithness', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Tillicoultry', 'county': 'Clackmannanshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'West Calder', 'county': 'West Lothian', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Wick', 'county': 'Caithness', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     row:  {'city': 'Wishaw', 'county': 'Lanarkshire', 'country': 'Scotland'}
2022-07-14 17:44:18 INFO     finished ingesting /app/data/places.csv
2022-07-14 17:44:18 INFO     starting to ingest csv /app/data/people_col.csv
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Mulrenan', 'given_name': 'Patrick', 'date_of_birth': '07-02-1941', 'place_of_birth': 'Hawick'}
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Hadfield', 'given_name': 'Ann', 'date_of_birth': '12-07-1935', 'place_of_birth': 'Tillicoultry'}
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Aairbaiter', 'given_name': 'Leah', 'date_of_birth': '1883-01-26', 'place_of_birth': 'Buckie'}
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Owen', 'given_name': 'Rebecca', 'date_of_birth': '1847-07-21', 'place_of_birth': 'Port Glasgow'}
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Baker', 'given_name': 'Walter', 'date_of_birth': '1898-12-12', 'place_of_birth': 'Stranraer'}
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Sewell', 'given_name': 'William', 'date_of_birth': '1840-07-10', 'place_of_birth': 'Forfar'}
